time,TimerNodeTime,AltitudeSendTime,AltitudeRosSendTime,CurrentAltitude,CurrentAltitudeCentimeters,AltitudeReached,ServoCommanderSendTime,ServoCommanderRosSendTime,Joint1CommandPos,Joint1ActualPos,Joint2CommandPos,Joint2ActualPosServoJerkSendTime,ServoJerkRosSendTime,NumStrokes,JerkMessage,JerkRate
5.41,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.81,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.00,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.30,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.91,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.00,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.61,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.12,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.52,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.30,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.90,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.30,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.62,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.91,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.00,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.11,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.25,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.37,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.70,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.81,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.60,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.71,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.51,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
15.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
16.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
17.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.11,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.31,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.60,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
18.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.60,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.90,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
19.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.70,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
20.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
21.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
21.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
21.32,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
21.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
21.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
